context,key
맛있다 김정화 배우님,1
커피 맛있다,1
커피 맛있다,1
맛있다 자주 오다 부드럽다 달달한 크림이 라떼는 부드럽다,1
맛있다 또한 바다뷰 라떼까지 맛있다 역시 최고다,1
없이 맛있다,0
맛있다 먹다  배우,1
맛있다  김정화 배우님이 커피가 맛있다,1
너무 맛있다,1
너무너무 맛있다,1
맛나다 해주다  역시 피 맛나다,1
넘다 맛있다,1
좋다 맛도,1
않다 맛나요,0
맛있다 너무 친근하다 너무 맛있다,1
맛있다 너무 친근하다 너무 맛있다,1
너무 맛있다,1
맛있다 계속 생각나다 너무 맛있다 생각나다 맛임,1
고소하다 자꾸 생각나다 하다 고소하다,1
맛있다 배 부르다 맛은 최고예요  또 브런치셋트 맛있다 최고예요  또 생각나다 맛은 최고예요,1
정말로 맛있다,1
맛있다  디저트 두 맛있다 커피 먹다 너무 맛있다 오래 맛있다 신선하다 너무 너무 커피 신선하다,1
맛있다 네요 이달의 커피 맛있다,1
곳 맛있다,1
빙수 맛있다,1
최고에 요 또 완전 최고에,1
맛 너무 좋다,1
맛있다 완전 좋다 커피 맛있다,1
좋다  맛있다,1
맛있다  오레오 빙수도 너무 맛있다 정말 맛있다,1
너무 맛있다,1
커피가 맛있다,1
커피 맛있다,1
시키다 맛있다,1
다 맛있다,1
맛있다 식사를 즐기다 편하다 맛있다,1
맛있다 감동이다  흑흑 모두 맛있다,1
맛있다  코스가 너무,1
최고에 요 믿다 음식들이 최고에,1
맛있다 준비하다 주다 재료를 맛있다,1
맛있다 음식과 함께 쉐프님이 맛있다,1
최고의 오마카세를 경험해보다 배곧 최고의,1
못한 맛을,0
맛있다 자다 먹다 정갈하다 깨끗하다 나오다 모두 정갈하다,1
맛있다 먹다  초밥부터 정말 맛있다,1
신선하다 재료로 공수해오다 신선하다 갈다 때마다 갈다 신선하다 완전 신선하다,1
오다  맛있다,1
맛있다 시간 오래 맛있다 한참을 얘기하다 맛 좋다 하다 너무 맛있다 밥이 맛있다,1
맛있다 자다 들다하다 가다 맛있다,1
맛있다  진실의 밉다 다 맛있다 좋다  신선도,1
정말 맛있다,1
맛있다 지네요  이제 더 맛있다,1
맛있다 먹다 오다 정말 맛있다,1
너무 맛있다,1
신선하다 가득 담기다 정성과 신선하다,1
맛있다 식사를 즐기다 속에 맛있다,1
맛있다  같이 가다 신선하다 맛있다 신선하다 맛있다  같이 여전하다 신선하다,1
맛있다 음식과 극 쉐프님 맛있다,1
맛있다 정말 친절하다 너무 맛있다,1
넘다 맛있다,1
맛이 살아나다 있다,1
맛있다 다음에 또 좋다   맛있다,1
맛있다  맛 뿐만 너무 맛있다,1
맛있다 식사이다  세심하다 행복하다 맛있다 최고이다 습니다  재 가히 최고이다,1
전체적으로 맛있다,1
맛있다 오다 크다 안전하다 맛있다 신선하다 그냥 보이다 하다 신선하다,1
맛있다 자다 먹다 이다  맛있다,1
맛있엇어요  음식 하나하나 맛있다 자다 먹다 너무 맛있엇어요 정말 맛있다 신선하다 다 너무 모두 신선하다,1
맛있다  생선 숙성도 진짜 맛있다,1
맛있다 건 물론이구요 아 맛있다,1
맛있다  다른 오마카세도 다 맛있다,1
맛있다 숙성회 초밥을 설명과 맛있다,1
맛 있다 최고래용 촉촉하다 크림이 완전 최고에 요 빵도 있다 최고래용,1
맛있다 자다 먹다 요 맛있다,1
맛있다 자다 먹다 케익 맛있다,1
진짜 부드럽다,1
맛있다 먹다 또 너무 맛있다,1
속촉 맛있다 싱싱하다  쿠키는 겉바 많다 싱싱하다,1
부드럽다 개인적으로 달지 넘다 부드럽다,1
부드럽다 맛있다 부드럽다 맛있다  초도 정말 부드럽다,1
진하다 맛있다,1
부드럽다 많이 달지 엄청 부드럽다,1
맛있다  담에 또 많다 맛있다,1
맛있다  쌀국수는 면 탕쌀국수 맛있다 분짜다 맛있다,1
쌀국수 맛있다,1
역시나 맛있다,1
맛있다 먹다  아예 먹다 맛있다,1
맛 나다 어린이,1
너무 맛있다,1
맛있다 반 쎄다 너무 맛있다,1
깔끔하다 음식도 맛있다  베트남 여행하다,1
짜다  매장에 사람은 짜다  매장에 사람은,0
짜다 팟타이 둘 짜다 팟타이 둘,0
맛이 특별하다 않다,0
다 맛있다,1
맛있다 모든 분들 늘 맛있다,1
맛있다 자다 먹다 같다애요 맛있다,1
맛있다  다음에는 팟타이 쌀국수 맛있다,1
맛있다  팟타이 쌀국수,1
간 없다 바쁘다 짜다 궁금하다 먹다보다 짜다 궁금하다 먹다보다,0
음식 맛있다,1
시원하다 맛있다,1
너무 맛있다,1
보다 맛있다,1
쌀국수 맛있다,1
맛있다 자다 먹다 맛있다 음식만큼 위생도 요청하다  맛있다,1
맛있다  월남쌈은 양이 진하다 맛있다,1
맛있다 먹다 수,1
맛있다 냄새가 분짜다 입구에서부터 맛있다 진하다 맛있다,1
맛있다  쌀국수는 향신료 월남쌈 맛있다,1
맛있다 음식 담다 음식 맛있다,1
많다 맛있다,1
맛있다  담에 오다 진짜 맛있다,1
짜다 요기가 차다 짜다 요기가 차다,0
덮다밥 맛있다,1
깔끔하다 맛있다,1
짜다 제일 맛있다 짜다 제일 맛있다,0
맛있다  일인 일 너무 맛있다,1
생각나다 맛이다,1
월남쌈 맛있다,1
친절하다 맛있다,1
월남쌈 맛있다,1
맛있다  늘 맛있다 나오다 맛있다 늘 맛있다,1
많다 맛있다,1
넘다무나 맛있다,1
맛있다 신선하다  직원분들 언제나 맛있다 신선하다  직원분들 고 맛있다 신선하다,1
스프링롤 맛있다,1
맛있다  사진이 읍,1
맛있다 월남쌈은 야채가 칼칼하다 맛있다 신선하다 건강하다 맛이예요집 야채가 신선하다,1
맛있다  해물볶음국수가 매콥하고,1
맛있다  주차장 넓다 너무 맛있다,1
매다 맛있다,1
짜다투리 고기네요 아쉽다 짜다 엄청 좋아하다 짜다 먹다 안 듯한 짜다투리 짜다투리 고기네요 아쉽다 짜다 엄청 좋아하다 짜다 먹다 안 듯한 짜다투리,0
쎄다 간도 짜다 소스 특유의 짜다 하다 고 짜다 소스 특유의 짜다 하다 고 딱딱하다 토마토는 대체,0
너무 맛있다,1
많다 맛있다,1
맛있다 좋다 쌀국수,1
맛있다 자다 먹다,1
정말 맛있다,1
쌀국수 맛있다,1
많다 맛있다,1
많다 맛있다,1
맛있다 사장님 직원 예쁘다 맛있다,1
맛있다 자다 먹다 너무 맛있다,1
너무 맛있다,1
맛있다 친절하다  배곧 너무 맛있다,1
정말 맛나다,1
맛있다 자다 먹다,1
맛있다  회전율이 빨라서인지 많다 맛있다,1
깔끔하다 맛있다,1
좋다 맛있다,1
맛있다  중독적인 맛 너무 맛있다,1
친절하다 맛있다,1
많다 맛있다,1
나오다 맛있다,1
볶음밥이 맛있다,1
짜다 소스 단짜다 짜다 소스 단짜다,0
넘다 맛있다,1
아주 맛있다,1
너무 맛있다,1
차다 맛있다 부드럽다 맛의 앙버터,1
맛있다  하다 박스 너무 맛있다,1
맛있다  주차가 불편하다,1
맛있다 특별하다 좋다,1
맛있다  직접 가다 먹다 맛있다,1
맛있다 좋다  또 확실하다 맛있다,1
맛있다  단 바로 진짜 맛있다,1
친절하다 맛있다,1
맛있다  강 추강 정말 맛있다,1
더 맛있다,1
맛있다  사장님 직원 더 맛있다,1
맛있다  동네에 요런 맛집이 있다 넘다 넘다 맛있다,1
맛 자꾸 생각나다 생각나다 맛있다,1
맛있다  요 직원분들,1
너무 맛있다,1
맛 있다  누구나 좋아하다 맛이네요,1
맛있다 사장님이 친절하다 너무 맛있다,1
맛있다 맥주 안주로도 먹다 맛있다,1
맛있다  무조건 강추하다 너무 맛있다,1
맛있다  하다 번 진짜 맛있다,1
좋다 맛도,1
먹다  맛있다,1
먹다보다 맛있다,1
맛있다 거죵  냉동실에 그만큼 맛있다,1
너무 맛나다,1
맛있다 사장 니 너무 맛있다,1
너무 맛있다,1
맛있다 디저트 자주 배곧에 맛있다,1
맛나용 아이들이 좋아하다,1
너무 맛있다,1
맛있다 이 더위에는,1
맛있다  사장님 인상도 넘다 맛있다,1
맛있다  강추하다  선물용으로 다들다 맛있다,1
맛있다 지인들께 선물하다 맛있다 일반 팥호두도 너무 맛있다 넘다 맛있다,1
맛있다  사업 번창하다,1
만나다  맛도,1
맛있다 그냥 호두과자도 맛있다  완전 내 넘다 맛있다,1
맛있다  주변에 선물하다 넘다 맛있다,1
맛은 최고예요  별 맛은 최고예요,1
고소하다 버터 호두를 선물해주다  고소하다,1
좋아하다  맛있다,1
맛나다 자다 먹다 녹다 맛나다,1
맛있다  직원 분들도 넘다 맛있다,1
고소하다 맛있다 고소하다 맛있다  최고,1
맛있다  앙버터 호두과자 너무 맛있다,1
맛있 네요  다음에는,1
맛있다  앙버터 호두는 달달하다 맛있다,1
맛있다  풍밉다 좋다 호두 맛있다,1
맛있다 퇴근길 일부러 식다 맛있다,1
저렴하다 맛있다,1
맛있다  맛집 인정 복호두 맛있다,1
너무 맛있다,1
넘다 맛있다,1
맛있다  코로나 때문에,1
맛은 있다  새우가,1
너무 맛있다,1
맛있다 예쁘다 오래오래 착하다 맛있다,1
맛나다 먹다 기억에 맛있다 배 부르다 월에 맛나다 아쉽다 맛있다,1
착하다 맛있다,1
맛있다  분위기랑 식기가 저렴하다 맛있다,1
맛있다  사람 계속 정말 맛있다,1
있다 맛도,1
맛있다  요즘 코로나에다가 친절하다 맛있다,1
맛있다 요 역시,1
맛있다 자다 먹다,1
완전 맛있다,1
감바스 맛있다,1
진짜 맛있다,1
맛있다 자다 먹다 맛있다  봉골 레파스 저렴 맛있다 넘다 맛있다 신선하다 치즈 넘다 샐러드 신선하다,1
맛있다 가성비 좋다 드피터보다 맛있다,1
너무 맛있다,1
맛은 맛있다  저는 맛있다 거 같다 더 맛있다,1
친절하다 맛있다,1
너무 맛있다,1
맛이 너무 좋다 맛 나다 좋다,1
맛있다  자다 먹다,1
맛있다 자다 먹다 요 맛있다 최고에 요 맛있다 가성비 최고에,1
싱겁다 서다 좀 싱겁다 면에 소스가 싱겁다 느껴지다 것 파스타는 싱겁다 약간 싱겁다 더 싱겁다,0
맛있다  직원 분들도 저렴하다 맛있다,1
맛있다 많이 달아 에이들다 맛있다,1
좋다 맛있다,1
맛있다 가격 착하다 갑 맛있다,1
맛있다  아직 오픈한 저렴하다 맛있다,1
맛있다 친절하다  이 너무 맛있다,1
맛있다 거 인정 디저트 맛있다,1
맛있다  마감쯤 가다 다 맛있다,1
케이크가 맛있다,1
맛있다 거 받다,1
맛있다  무화과 크림치즈,1
너무 맛있다,1
맛있다 친절하다 다음번엔 좋다 맛있다,1
주문하다 맛있다,1
맛있다 요즘 자주,1
맛있다 거의 주말마다 너무 맛있다,1
맛있다 지인 선물하다,1
너무 맛있다,1
정말 맛있다,1
너무너무 맛있다,1
맛있다  강 추하다 완전 맛있다,1
맛있다  자주 오다 너무 맛있다,1
진짜 맛있다,1
많다 맛있다,1
맛 있다 옮기다,1
너무 맛있다,1
맛있다 꼭 배곧으로 정말 맛있다,1
다 맛있다,1
맛있다  오늘이 마지막이고,1
맛집 매일 생각나다 생각나다 맛에,1
넘다 맛있다,1
맛있다  에 그 넘다 맛있다,1
맛있다  특히 에 맛있다습 니다 이번에 너무 맛있다 제일 맛있다습,1
좋다  맛있다,1
맛있다 자주 사르다 다 맛있다 진짜 맛있다,1
정말 맛있다 진짜 맛있다,1
있다  맛도,1
맛있다 먹다 있다 항상 맛있다,1
맛 다 좋다,1
맛있다  오늘은 얼그레이 맛있다  이사 간 넘다 맛있다 예쁘다 맛있다,1
맛있다  항상 오다 맛있다 자다 먹다 맛있다 행복을 선물해주다 너무 맛있다 때마다 맛있다 골목에서 맛있다,1
맛있다  특히 에 디저트가 맛있다,1
맛있다 포장까지 너무 넘다 맛있다,1
맛있다 에그타르트 맛집이다 항상 맛있다,1
너무 맛있다,1
너무 맛있다,1
오다  맛있다,1
맛보다 수 있다 너무 맛있다 진짜 맛있다,1
다 맛있다,1
젤 맛있다숨다,1
맛있다 먹다 울다 너무 맛있다,1
맛있다  체리파이 치즈 언제나 맛있다,1
정말 맛있다,1
맛있다 먹다 또,1
맛있다 그레몽 어디,1
맛있다 에 그 너무 맛있다,1
맨날 맛있다,1
넘다 맛있다,1
너무 맛있다,1
너어무 맛있다,1
맛있다 자다 먹다 너무 맛있다 너무너무 맛있다,1
맛있다  치즈케이크 느낌의 맛있다  단단하다 타르트가 맛있다  다음에 나오다 진짜 맛있다 부드럽다 맛있다 부드럽다 맛있다  다음에 더 부드럽다,1
다다 맛있다,1
맛있다  특히 애플파이 맛있다  데우다 먹다 맛있다  제대로 당 진짜 맛있다 정말 맛있다 폭신폭신해서 맛있다 최고예요  다이어트 중인데 진짜 최고예요,1
맛있다  늘 찾다,1
짜다 괜찮다  가격 짜다 괜찮다  가격,0
맛있다  휘낭시에는 플레인도 맛있다 헤이즐넛이 고소하다 정말 맛있다 더 맛있다 고소하다 더 맛있다 헤이즐넛이 고소하다,1
맛있다 먹다 게요 언제나처럼 맛있다,1
늘 맛있다,1
에그 맛있다,1
맛있다  크림 커피도 맛있다 에 그 도톰하다 맛있다 진짜 맛있다,1
너무너무 맛있다,1
맛있다  에 그 진짜 맛있다,1
맛있다 디저트샵이예요 스콘 너무 맛있다,1
너무 맛있다,1
맛있다 이 뻐요 엄청 맛있다 진짜 맛있다,1
맛있다 에 그 더 맛있다,1
제일 맛있다,1
정말 최고예요,1
맛있다 디저트를 끊다 너무 맛있다 이것은 맛있다,1
맛있다 곳 에 늘 맛있다,1
좋다 맛까지,1
맛있다  카페 분위기도 완전 맛있다,1
맛있다 거 같다 디저트들은 맛있다,1
맛나다 인테리어가 진짜 넘다 맛나다,1
너무 맛있다,1
맛있다 자주 가게 너무 맛있다 진짜 맛있다,1
맛있다 친구들 끄다 너무 맛있다,1
맛있다  특히 에 맛있다 거 처음 정말 맛있다,1
너무 맛있다,1
맛있다 또 오다,1
너무 맛있다,1
맛있다  일반 타르트 정말 맛있다,1
맛있다 사진을 못 맛 없다 게,0
맛있다  너무 여러 엄청 맛있다 진짜 맛있다,1
맛있다 맛 오늘 이 맛있다 먹다 맛있다,1
맛있다 디저트샵이 생기다 맛있다  에 그 맛있다 항상 구매해오다 맛있다 자다 먹다 동네에 맛있다 빵이 맛있다 귀엽다 맛있다 넘다 부드럽다,1
맛있다 이번엔 블랙 맛있다  사장님 꾸미다기도 맛있다 자다 만들다 너무 맛있다 이거까지 맛있다,1
맛있다 보여서 곧 너무 맛있다 너무 맛있다,1
맛있다  시 흥시 너무 맛있다 고소한 땅콩 냄새에 고소하다 땅콩맛에 겉바 만큼 고소하다,1
맛있다  에 그 여기처럼 맛있다 고소하다 맛있다 고소하다 맛있다  에 바삭하다 고소하다 부드럽다 적당하다 달콤하다 속은 부드럽다,1
맛있다 먹다  조만간 무한리필로 맛있다,1
너무 맛있다,1
맛있다 자다 먹다 재료로 맛있다 신선하다 재료로 맛있다,1
맛있다  특히 대하 통통하다 맛있다 너무 맛있다,1
맛있다  기 보다 신선하다 맛있다 신선하다 맛있다  기,1
맛있다 다양하다 종류 대로 맛있다,1
있다  맛있다,1
먹다 맛있다,1
맛나다 자다 먹다 조개구이가 최고네요,1
맛있다 퀄리티 좋다 만큼 맛있다,1
싱싱하다 간 만에 엄청 싱싱하다,1
맛있다 자다 먹다 맛있다 뷰맛집이기까지 해요 정말 맛있다 많다 맛있다,1
맛있다 자다 먹다 맛있다 마지막 칼국수도 맛있다 해물 라면도 맛있다 알밥이랑 김치전은 맛있다 추가로 더 골고루 맛있다 김치전은 맛있다,1
맛있다 먹다 리뷰까지,1
제일로 맛있다,1
맛있다 먹다 이번에도,1
맛있다  바다가 보이다 친절하다 맛있다,1
맛있다  일하다 분들도 조개구이 맛있다,1
맛있다 좋다 곳,1
맛있다 자다 먹다 정말 맛있다 정말 맛있다,1
맛있다 곳 쾌적하다 넘다 맛있다,1
좋다  맛있다,1
세트 맛있다,1
맛있다 친절하다 곳 맛나다 먹다 방법 친절하다  맛나다,1
맛있다 싱싱하다  작다 맛 좋다 좋다 것보다 맛있다 싱싱하다  작다 조개들도 맛있다 싱싱하다,1
맛있다 자다 먹다 조개구이 맛있다,1
맛있다 그렇다 인기가 좋다 맛있다,1
맛있다 먹다  같이 진짜 맛있다,1
맛있다 먹다 동생과 넘다 맛있다,1
맛있다 싱싱하다  인기 조개구이가 맛있다 싱싱하다  인기 많다 맛있다 싱싱하다,1
맛있다  인기 많다 진짜 맛있다,1
맛있다  자다 먹다 훌륭하다 맛있다,1
맛있다 인기 있다 진짜 맛있다,1
좋다 맛있다 조개 신선하다,1
진짜 맛있다,1
맛있다 먹다 오다 항상 맛있다,1
맛있다 먹다 방법도 덕분에 맛있다,1
굿 맛있다,1
신선하다 맛있다,1
맛은 있다 칼국수가,1
맛있다 자다 먹다 너무 맛있다 진짜 맛있다,1
맛있다 먹다 오다 곳 맛있다,1
정말 맛있다,1
맛있다  다음엔 일찍 진짜 맛있다,1
맛있다  대다 박 너무 맛있다,1
맛있다  바다랑 조개구이 먹다 맛있다,1
진짜 맛나다,1
물회까지 맛있다,1
맛있다  계속 생각나다 진짜 맛있다,1
괜찮다 맛있다,1
맛있다 마무리 칼국수도 엄청 맛있다,1
맛있다 정말 다양하다 맛있다 알밥 칼국수도 맛은 좋다  다만 확실하다 맛있다,1
없다 맛있다,0
맛있다 먹다 가다,1
맛있다 바다가 보이다 맛있다 먹다 가다 알다 맛있다,1
맛있다  근처 오이도 맛이 좋다 점을 좋다 맛있다,1
아주 맛있다 너무 맛있다 싱싱하다 너무 맛있다 가리비는 싱싱하다 최고예요  가리비는 싱싱하다 나오다  최고예요,1
넘다 맛있다 신선하다 가성비 좋다,1
맛 좋다 또,1
맛있다 푸다짐하다 곳이다,1
맛있다 직원 분들이 조개구이가 맛있다,1
맛있다 것 같다 더 맛있다,1
맛있다  매장이 시원하다,1
맛있다 것으로 배 완전 맛있다,1
맛있다  여기 처음,1
맛있다 사장님이 정말 맛있다 먹다 방법 친절하다  맛있다,1
역시 맛있다,1
맛있다  항상 퀄리티 역시 맛있다,1
맛있다 먹다  정 진짜 맛있다,1
좋다 맛있다,1
있다  맛도 아주 맛있다,1
조개구이 맛있다,1
넘다 맛있다,1
무엇보다 맛있다,1
맛 나다 자다,1
맛있다  서비스로 나오다 리비가 맛있다,1
맛있다  영 오동통하다 새우진짜 맛있다,1
맛나다 먹다  친절하다 자리에서 맛나다,1
굿굿굿 맛있다,1
맛집이 있다 요,1
칼국수 맛있다,1
최고이다  친구랑 서칭하다가 역시 최고이다,1
맛있다 친절하다  게다가 있다  맛있다,1
맛있다  예약하 면 진짜 맛있다 진짜 최고네요,1
맛있다 훌륭하다  먹다 역시 맛있다,1
맛있다  술 안주로도 찌다 맛있다,1
맛나다 먹다  조개구이 찌다 맛나다 중 최고이다,1
맛있다 너무 좋다 최고에다가 맛있다 최고에다가 맛있다 너무 가성비 최고에다가,1
맛있다 좋다 실하다,1
맛있다 자다 먹다 맛 나다 추천해주다 진짜 맛있다 진짜 맛있다,1
맛있다 든든하다  예약하다 맛있다 해물 라면도 일단 맛있다,1
맛있다  영 바다보다 박 맛있다,1
맛있다 양 많다 세트 맛있다,1
맛있다 라면에 키조개 넘다 맛있다,1
맛있다 굽다 방법 맛 있다 칼국수는,1
맛있다 먹다 직원들도 조개는 맛있다,1
맛있다  서비스로 이것저것 가리비 맛있다,1
맛있다 뷰 좋다 감동 맛있다,1
맛있다  나중에 칼국수만 조개구이 맛있다 진짜 맛있다,1
맛있다 먹다  치즈도 맛있다  나중에 오다 너무 맛있다 너무 맛있다,1
좋다  맛있다,1
맛있다  요즘 먹다 맛있다 것 같다 제일 맛있다,1
맛난 곳이 있다 맛나다 먹다  조만간 넘다 맛나다,1
최고이다  맛있다 최고이다  맛있다 양도 굿굿 최고이다,1
맛있다 요 배터지다 진짜 맛있다,1
맛있다 먹다 가다 면서 맛있다,1
맛있다 밖에 보이던,1
곳 맛있다,1
싱싱하다 직원 분들 모두 싱싱하다,1
중 최고이다,1
맛있다 배터지다 먹다 너무 맛있다 신기하다 맛있다,1
신선하다 조개가 내 신선하다 맛은 말,1
맛있다 먹다 기 너무 맛있다 여전하다 맛있다,1
싱싱하다 크다  사장님이,1
좋다 맛있다,1
맛있다  알밥 추가 너무 맛있다 식감다 최고이다,1
맛나다 먹다 가다 완전 맛나다,1
맛있다  다음에 또 싱싱하다 맛있다 싱싱하다 맛있다  다음에,1
맛있다 곳 여기로 친절하다 맛있다,1
너무 맛있다,1
조개가 신선하다 짜다 자다 못 짜다 자다 못,1
술안주로 최고이다,1
맛있다 술안주로 이만한 진짜 맛있다,1
아주 맛있다,1
맛있다 불판 화력도 일단 맛있다 최고이다  일단 맛있다 분위기가 최고이다,1
맛있다 버터 새우다 맛 나다 거기에 넘다 맛있다,1
맛나다 먹다 가요 넘다 맛나다,1
맛있다 먹다  술이 완전 맛있다,1
맛있다  서비스 메뉴도 맛있다 많이 주다 다 맛있다,1
맛있다 먹다 가다 너무 맛있다,1
맛있다 이 모님들다 너무 맛있다 신선하다 그냥 깨 조개 신선하다,1
맛있다 추가하다 먹다 진짜 맛있다,1
맛나다 먹다 오다 넘다 맛나다,1
맛있다  친절하다 위치도 깨끗하다 맛있다,1
맛은 있다 뷰도,1
최고에 요 조개 정말 최고에,1
맛있다 치즈 조개 맛 있다  전체적으로 싱싱하다 기본 찬들도 싱싱하다 회랑 같이,1
맛있다  주변 음식들도 너무 맛있다 쨔 최고에,1
맛있다 먹다 싶다 맛 나요 맛있다 나요 맛있다,1
맛있다 그냥 가끔 너무 맛있다,1
맛있다 지인이 알다주다 세트가 맛있다,1
맛있다 푸다짐해요  사장님이 맛나다 먹다   기 넘다 맛나다,1
가지 맛있다,1
맛있다 들다 물어보다 좋다 맛도 사장님이 맛있다,1
맛있다  직원 분들 신선하다 맛있다 신선하다 맛있다  직원 너무 신선하다,1
싱싱하다 않다 두,0
맛있다 즐겁다 시간 맛있다  유 같이 너무 맛있다 박 맛있다,1
맛있다 바로 보이다 괜찮다 맛있다,1
인정하다  맛있다,1
맛있다  다음에 또 너무 맛있다,1
맛있다  직원 분들도 너무 맛있다,1
맛있다 먹다 오다 진짜 맛있다,1
음식 깔끔하다 조개도,1
맛나다 먹다 가다 넘다 맛나다,1
맛있다 가리비 엄청 진짜 맛있다,1
맛있다 버터 새우다 다 맛있다 너무 맛있다,1
최고이다  사장님 자다 반장이 최고이다,1
음식 안 나오다,0
맛있다  인 심 너무 맛있다,1
진짜 맛있다,1
맛있다 새우다 맛있다 맛있다  날씨 추다 너무 맛있다 새우다 맛있다 다 맛있다,1
맛있다 사이드로 나오다 맛있다  부산까지 안 진짜 맛있다 다 맛있다,1
맛있다  알밥이랑 김치,1
맛있다 먹다 오다 너무 맛있다,1
맛있다 관광지에는 기대를 맛있다  데이트 코스로 생각보다 맛있다,1
맛이 없다 건지다,0
맛있다 자다 먹다 너무 맛있다,1
조개구이 맛있다,1
맛은 최고이다  조만간 최고이다  조만간 친구들이랑 맛은 최고이다,1
맛이 나쁘다 않다 맛 없다 크다,0
맛있다  창문 여니까 넘다 맛있다,1
신선하다 맛나요 점심 친절하다 신선하다,1
맛있다 자다 먹다,1
맛있다 먹다 가다 너무 맛있다 좋다 맛있다,1
맛있다 동생네 식구들하고 맛있다 먹다습 니다 너무 맛있다 힘내다  맛있다 신선하다  써비스로 주신 너무 신선하다,1
맛있다 자다 먹다 너무 맛있다,1
맛있다  사장님이 예약이라고,1
좋다  맛있다,1
조개가 맛있다,1
신선하다 맛있다 너무 신선하다,1
부드럽다 조개들 위주여서 살이 부드럽다,1
친절하다 맛있다,1
맛있다 먹다 내내 너무 맛있다,1
맛있다  다음에 꼭 신선하다 맛있다 신선하다 맛있다  다음에,1
맛있다 먹다 가요연차인 감사히 맛있다,1
신선하다 사장님 이 엄청 신선하다,1
신선하다 질이 너무 조개가 신선하다,1
맛있다 사장님 친절하다,1
조개가 신선하다,1
맛있다 지다 요 친절하다 맛있다 싱싱하다 건 말하다 조개구이 싱싱하다,1
맛있다  너무 맛있다 맛있다 지다 친구들이 일단 맛있다 너무 맛있다 얼마나 맛있다 최고의 파전이다  마지막 진짜 최고의,1
맛있다  정말로 그리고 너무 맛있다,1
맛있다  친절 하다 맛있다 식사 하다 맛있다 모르다  담에 더 맛있다,1
싱싱하다 비리다 데도 조개가 싱싱하다 최고이다  조개가 싱싱하다 오다 최고이다,1
맛있다 먹다 기 신선하다 맛있다 신선하다 맛있다 먹다,1
맛있다 집이다  예약하고 친절하다 맛있다,1
구 맛있다,1
너무 맛있다 너무 맛있다,1
맛있다  후식으로 늘다 싱싱하다 맛있다 알밥은 맛있다 싱싱하다 맛있다  후식으로 조개는 싱싱하다,1
좋다  맛있다,1
맛있다 먹다 온 편하다 맛있다,1
맛있다 먹다  원래 맛 있다  마지막에 너무 맛있다,1
맛있다  하다 가지 너무 맛있다 싱싱하다 좋다 예약,1
맛있다 자다 먹다 너무 맛있다,1
맛있다 사이드는 김치 맛있다 나머지는 그냥 조개는 맛있다,1
맛 있다  근처,1
너무 맛있다,1
맛있다  사장님 친절하다 너무 맛있다 싱싱하다 마지막 후식까지,1
진짜 맛있다,1
맛있다  고구마 부드럽다 고소하다 단짜다 대하 알밥 고소하다 부드럽다 달달함 돌솥날치 고구마 부드럽다,1
싱싱하다 요 알밥 가리비가 싱싱하다,1
너무 맛있다,1
맛있다  영 분위기도 더 맛있다,1
넘다 맛있다,1
싱싱하다 조개와 새우,1
맛있다 먹다 가다 너무 맛있다,1
맛있다 먹다 오다 싱싱하다 맛있다 싱싱하다 맛있다 먹다 너무 싱싱하다,1
정말 맛없다,0
칼국수 맛있다,1
맛있다  가다 성비,1
맛있다 완전 만족하다 조개 맛있다,1
맛있다  손님이 많다 싱싱하다 맛있다 싱싱하다 맛있다  손님이 가리비가 싱싱하다,1
싱겁다움 특히 라면 대체적으로 싱겁다움,0
맛있다  남자친구랑 제가,1
맛 나다 먹다,1
맛있다 날치알은 기 젤 맛있다,1
맛있다  조개구이는 말 맛있다 거 같다 젤 맛있다 너무 부드럽다,1
넘다넘다 맛있다,1
맛나다 먹다 오다,1
맛있다  친절하다 좋다 완전 맛있다,1
맛있다 칼국수가 쫌싱겁다,1
맛있다 먹다  감사하다 더 맛있다,1
너무 맛있다,1
신선하다 좋다  코로나로 너무 신선하다,1
맛있다 마지막에 아이스크림까지 맛있다 자다 먹다 신선하다 맛있다 아이스크림까지 맛있다 신선하다 맛있다 마지막에,1
맛이 있다 좋다,1
맛있다 자다 먹다,1
맛있다 후식 아이스크림도,1
맛있다 자다 먹다 진짜 맛있다 싱싱하다 크다 새우튀김이랑,1
신선하다 조개 친절하다,1
친절하다 맛있다,1
맛있다  가성비 짱,1
맛있다 나중에 재 가리비가 맛있다 까지 최고이다,1
맛있다 자다 먹다,1
너무 맛있다,1
친절하다 맛있다,1
맛있다 자다 먹다 너무 맛있다,1
맛있다 마지막엔 아이스크림까지 다 맛있다,1
맛있다 먹다 오다 너무 맛있다,1
맛있다 양 많다 깨끗하다 맛있다,1
맛있다  바삭바삭하다 오징어 짱 맛있다,1
맛있다  굽다 법도,1
맛있다  사장님 너무 넘다 맛있다,1
맛있다 자다 먹다,1
맛있다 자다 먹다 너무 맛있다 싱싱하다 너무 맛있다,1
맛집이네요  맛있다 자다,1
맛있다 조개구이와 매우 맛보다 수 있다 오다 맛있다,1
맛있다 소문 듣다 너무 맛있다,1
맛있다 소문 듣다 맛있다 흡입하다 사진도 너무 맛있다,1
맛있다  네이버 예약하고 맛있다 배 불다 완전 맛있다 칼칼하다 맛있다,1
맛있다  네이버 예약하고 너무 맛있다,1
맛있다  사장님 넘다 넘다 맛있다,1
