num,name,blog or review,visitor review content
8,배곧 경양카츠 배곧점,방문자 리뷰,꼭 와보고 싶던 곳이였는데 안심 촉촉하니 맛있고 나베도 간 적당해서  맛있게 잘 먹었습니당 :)
9,배곧 경양카츠 배곧점,방문자 리뷰,맛있어요!!!! 매콤크림파스타 또 먹으러 가고싶어요~
10,배곧 경양카츠 배곧점,방문자 리뷰,"깔끔하고 바삭한  안심카츠
갈릭카츠또한 바삭
소면육수장국 굿"
11,배곧 경양카츠 배곧점,방문자 리뷰,배곧 최고의 까스집이에요~~ 비쥬얼뿐만 아니라  맛도 겁나 맛나요~~
12,배곧 경양카츠 배곧점,방문자 리뷰,가끔 카츠먹고 싶을때 와서먹거나 포장해요!! 친절하게 해주셔서 좋아요!!! 혼밥하기도 좋아요!!
13,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있어요 
직원분들도 너무 친절하고 다음에 또올게용👍🧡"
14,배곧 경양카츠 배곧점,방문자 리뷰,"재방문 하게되는 그런 맛이에요
존맛탱~~"
15,배곧 경양카츠 배곧점,방문자 리뷰,경양카츠 배곧점 분위기 너무 좋고 청결하고 음식 맛있어요~^^데이트 장소 굿~^^
16,배곧 경양카츠 배곧점,방문자 리뷰,돈가스도 부드럽고 간도 맛고 주문하게 다 맛나요
17,배곧 경양카츠 배곧점,방문자 리뷰,인테리어도 예쁘고 체인점이라 맛에 큰 기대를 안했는데 매콤크림파스타 미쳤고 돈가스도 맛있어요 돈가스에 곁들여나오는 반찬 젓갈 하다못해 잔치국수?같은 것도 맛있어요..
18,배곧 경양카츠 배곧점,방문자 리뷰,넘 맛있네요. 담에 또 오고싶어요
19,배곧 경양카츠 배곧점,방문자 리뷰,인테리어도 고급스럽구 음식도 너무 맛있어요~!
20,배곧 경양카츠 배곧점,방문자 리뷰,안심카츠 촉촉하고 매우 맛있음! 파스타도 고급진맛! 수육카츠는 엄지척! 재방문의사 10000%
21,배곧 경양카츠 배곧점,방문자 리뷰,배곧 최고의 까스집이에요~~ 비쥬얼뿐만 아니라  맛도 겁나 맛나요~~
22,배곧 경양카츠 배곧점,방문자 리뷰,가끔 카츠먹고 싶을때 와서먹거나 포장해요!! 친절하게 해주셔서 좋아요!!! 혼밥하기도 좋아요!!
23,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있어요 
직원분들도 너무 친절하고 다음에 또올게용👍🧡"
24,배곧 경양카츠 배곧점,방문자 리뷰,"재방문 하게되는 그런 맛이에요
존맛탱~~"
25,배곧 경양카츠 배곧점,방문자 리뷰,경양카츠 배곧점 분위기 너무 좋고 청결하고 음식 맛있어요~^^데이트 장소 굿~^^
26,배곧 경양카츠 배곧점,방문자 리뷰,돈가스도 부드럽고 간도 맛고 주문하게 다 맛나요
27,배곧 경양카츠 배곧점,방문자 리뷰,인테리어도 예쁘고 체인점이라 맛에 큰 기대를 안했는데 매콤크림파스타 미쳤고 돈가스도 맛있어요 돈가스에 곁들여나오는 반찬 젓갈 하다못해 잔치국수?같은 것도 맛있어요..
28,배곧 경양카츠 배곧점,방문자 리뷰,넘 맛있네요. 담에 또 오고싶어요
29,배곧 경양카츠 배곧점,방문자 리뷰,인테리어도 고급스럽구 음식도 너무 맛있어요~!
30,배곧 경양카츠 배곧점,방문자 리뷰,안심카츠 촉촉하고 매우 맛있음! 파스타도 고급진맛! 수육카츠는 엄지척! 재방문의사 10000%
31,배곧 경양카츠 배곧점,방문자 리뷰,배곧 최고의 까스집이에요~~ 비쥬얼뿐만 아니라  맛도 겁나 맛나요~~
32,배곧 경양카츠 배곧점,방문자 리뷰,가끔 카츠먹고 싶을때 와서먹거나 포장해요!! 친절하게 해주셔서 좋아요!!! 혼밥하기도 좋아요!!
33,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있어요 
직원분들도 너무 친절하고 다음에 또올게용👍🧡"
34,배곧 경양카츠 배곧점,방문자 리뷰,"재방문 하게되는 그런 맛이에요
존맛탱~~"
35,배곧 경양카츠 배곧점,방문자 리뷰,경양카츠 배곧점 분위기 너무 좋고 청결하고 음식 맛있어요~^^데이트 장소 굿~^^
36,배곧 경양카츠 배곧점,방문자 리뷰,돈가스도 부드럽고 간도 맛고 주문하게 다 맛나요
37,배곧 경양카츠 배곧점,방문자 리뷰,인테리어도 예쁘고 체인점이라 맛에 큰 기대를 안했는데 매콤크림파스타 미쳤고 돈가스도 맛있어요 돈가스에 곁들여나오는 반찬 젓갈 하다못해 잔치국수?같은 것도 맛있어요..
38,배곧 경양카츠 배곧점,방문자 리뷰,넘 맛있네요. 담에 또 오고싶어요
39,배곧 경양카츠 배곧점,방문자 리뷰,인테리어도 고급스럽구 음식도 너무 맛있어요~!
40,배곧 경양카츠 배곧점,방문자 리뷰,안심카츠 촉촉하고 매우 맛있음! 파스타도 고급진맛! 수육카츠는 엄지척! 재방문의사 10000%
41,배곧 경양카츠 배곧점,방문자 리뷰,여기 매운 크림 파스타 맛나요오오오로오오
42,배곧 경양카츠 배곧점,방문자 리뷰,음식이 맛있어요 친구들이랑 오기 좋아요
43,배곧 경양카츠 배곧점,방문자 리뷰,맛있고 직원분들 친절하고 인테리어 너무 이뻐요❤️
44,배곧 경양카츠 배곧점,방문자 리뷰,"줄서서 먹길래 한번 와봤습니다.
맛있네요.
또올께요.^^"
45,배곧 경양카츠 배곧점,방문자 리뷰,맛나유
46,배곧 경양카츠 배곧점,방문자 리뷰,너무 맛있게 먹었습니다. 돈까스가 쫄깃 바삭!
47,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있어서 싹싹 다 긁어 먹었네요~
파스타와 같이 나오는 메뉴가 있어서
좋았어요~"
48,배곧 경양카츠 배곧점,방문자 리뷰,"직원분들도 너무 친절하시고 맛있어요 ㅠㅠ 
완전 추천!!"
49,배곧 경양카츠 배곧점,방문자 리뷰,"음식이 맛있고 직원 엄청 친절해요
 카프가 다른집가면 딱딱 하거나 퍽퍽 했는데 여긴 부드럽습니다"
50,배곧 경양카츠 배곧점,방문자 리뷰,"음식이맛있어요.아이들이 돈가스를 좋아해서 자주올것같아요.
분위기 긋^^♡"
51,배곧 경양카츠 배곧점,방문자 리뷰,여기 매운 크림 파스타 맛나요오오오로오오
52,배곧 경양카츠 배곧점,방문자 리뷰,음식이 맛있어요 친구들이랑 오기 좋아요
53,배곧 경양카츠 배곧점,방문자 리뷰,맛있고 직원분들 친절하고 인테리어 너무 이뻐요❤️
54,배곧 경양카츠 배곧점,방문자 리뷰,"줄서서 먹길래 한번 와봤습니다.
맛있네요.
또올께요.^^"
55,배곧 경양카츠 배곧점,방문자 리뷰,맛나유
56,배곧 경양카츠 배곧점,방문자 리뷰,너무 맛있게 먹었습니다. 돈까스가 쫄깃 바삭!
57,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있어서 싹싹 다 긁어 먹었네요~
파스타와 같이 나오는 메뉴가 있어서
좋았어요~"
58,배곧 경양카츠 배곧점,방문자 리뷰,"직원분들도 너무 친절하시고 맛있어요 ㅠㅠ 
완전 추천!!"
59,배곧 경양카츠 배곧점,방문자 리뷰,"음식이 맛있고 직원 엄청 친절해요
 카프가 다른집가면 딱딱 하거나 퍽퍽 했는데 여긴 부드럽습니다"
60,배곧 경양카츠 배곧점,방문자 리뷰,"음식이맛있어요.아이들이 돈가스를 좋아해서 자주올것같아요.
분위기 긋^^♡"
61,배곧 경양카츠 배곧점,방문자 리뷰,여기 매운 크림 파스타 맛나요오오오로오오
62,배곧 경양카츠 배곧점,방문자 리뷰,음식이 맛있어요 친구들이랑 오기 좋아요
63,배곧 경양카츠 배곧점,방문자 리뷰,맛있고 직원분들 친절하고 인테리어 너무 이뻐요❤️
64,배곧 경양카츠 배곧점,방문자 리뷰,"줄서서 먹길래 한번 와봤습니다.
맛있네요.
또올께요.^^"
65,배곧 경양카츠 배곧점,방문자 리뷰,맛나유
66,배곧 경양카츠 배곧점,방문자 리뷰,너무 맛있게 먹었습니다. 돈까스가 쫄깃 바삭!
67,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있어서 싹싹 다 긁어 먹었네요~
파스타와 같이 나오는 메뉴가 있어서
좋았어요~"
68,배곧 경양카츠 배곧점,방문자 리뷰,"직원분들도 너무 친절하시고 맛있어요 ㅠㅠ 
완전 추천!!"
69,배곧 경양카츠 배곧점,방문자 리뷰,"음식이 맛있고 직원 엄청 친절해요
 카프가 다른집가면 딱딱 하거나 퍽퍽 했는데 여긴 부드럽습니다"
70,배곧 경양카츠 배곧점,방문자 리뷰,"음식이맛있어요.아이들이 돈가스를 좋아해서 자주올것같아요.
분위기 긋^^♡"
71,배곧 경양카츠 배곧점,방문자 리뷰,여기 매운 크림 파스타 맛나요오오오로오오
72,배곧 경양카츠 배곧점,방문자 리뷰,음식이 맛있어요 친구들이랑 오기 좋아요
73,배곧 경양카츠 배곧점,방문자 리뷰,맛있고 직원분들 친절하고 인테리어 너무 이뻐요❤️
74,배곧 경양카츠 배곧점,방문자 리뷰,"줄서서 먹길래 한번 와봤습니다.
맛있네요.
또올께요.^^"
75,배곧 경양카츠 배곧점,방문자 리뷰,맛나유
76,배곧 경양카츠 배곧점,방문자 리뷰,너무 맛있게 먹었습니다. 돈까스가 쫄깃 바삭!
77,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있어서 싹싹 다 긁어 먹었네요~
파스타와 같이 나오는 메뉴가 있어서
좋았어요~"
78,배곧 경양카츠 배곧점,방문자 리뷰,"직원분들도 너무 친절하시고 맛있어요 ㅠㅠ 
완전 추천!!"
79,배곧 경양카츠 배곧점,방문자 리뷰,"음식이 맛있고 직원 엄청 친절해요
 카프가 다른집가면 딱딱 하거나 퍽퍽 했는데 여긴 부드럽습니다"
80,배곧 경양카츠 배곧점,방문자 리뷰,"음식이맛있어요.아이들이 돈가스를 좋아해서 자주올것같아요.
분위기 긋^^♡"
81,배곧 경양카츠 배곧점,방문자 리뷰,여기 매운 크림 파스타 맛나요오오오로오오
82,배곧 경양카츠 배곧점,방문자 리뷰,음식이 맛있어요 친구들이랑 오기 좋아요
83,배곧 경양카츠 배곧점,방문자 리뷰,맛있고 직원분들 친절하고 인테리어 너무 이뻐요❤️
84,배곧 경양카츠 배곧점,방문자 리뷰,"줄서서 먹길래 한번 와봤습니다.
맛있네요.
또올께요.^^"
85,배곧 경양카츠 배곧점,방문자 리뷰,맛나유
86,배곧 경양카츠 배곧점,방문자 리뷰,너무 맛있게 먹었습니다. 돈까스가 쫄깃 바삭!
87,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있어서 싹싹 다 긁어 먹었네요~
파스타와 같이 나오는 메뉴가 있어서
좋았어요~"
88,배곧 경양카츠 배곧점,방문자 리뷰,"직원분들도 너무 친절하시고 맛있어요 ㅠㅠ 
완전 추천!!"
89,배곧 경양카츠 배곧점,방문자 리뷰,"음식이 맛있고 직원 엄청 친절해요
 카프가 다른집가면 딱딱 하거나 퍽퍽 했는데 여긴 부드럽습니다"
90,배곧 경양카츠 배곧점,방문자 리뷰,"음식이맛있어요.아이들이 돈가스를 좋아해서 자주올것같아요.
분위기 긋^^♡"
91,배곧 경양카츠 배곧점,방문자 리뷰,여기 매운 크림 파스타 맛나요오오오로오오
92,배곧 경양카츠 배곧점,방문자 리뷰,음식이 맛있어요 친구들이랑 오기 좋아요
93,배곧 경양카츠 배곧점,방문자 리뷰,맛있고 직원분들 친절하고 인테리어 너무 이뻐요❤️
94,배곧 경양카츠 배곧점,방문자 리뷰,"줄서서 먹길래 한번 와봤습니다.
맛있네요.
또올께요.^^"
95,배곧 경양카츠 배곧점,방문자 리뷰,맛나유
96,배곧 경양카츠 배곧점,방문자 리뷰,너무 맛있게 먹었습니다. 돈까스가 쫄깃 바삭!
97,배곧 경양카츠 배곧점,방문자 리뷰,"너무 맛있어서 싹싹 다 긁어 먹었네요~
파스타와 같이 나오는 메뉴가 있어서
좋았어요~"
98,배곧 경양카츠 배곧점,방문자 리뷰,"직원분들도 너무 친절하시고 맛있어요 ㅠㅠ 
완전 추천!!"
99,배곧 경양카츠 배곧점,방문자 리뷰,"음식이 맛있고 직원 엄청 친절해요
 카프가 다른집가면 딱딱 하거나 퍽퍽 했는데 여긴 부드럽습니다"
100,배곧 경양카츠 배곧점,방문자 리뷰,"음식이맛있어요.아이들이 돈가스를 좋아해서 자주올것같아요.
분위기 긋^^♡"
1,배곧 등대횟집,방문자 리뷰,"가족외식으로 런닝맨맛집이래서 왔는데 따로 주차장이 있고 화장실이 안에 있어서 편했어요.
오이도항구와 인천신항, 송도까지 한눈에 보면서 쫄깃한 회까지 잘 먹고 가족모두 만족했습니다.
다음에는 조개찜도 먹어보려고요!강추~"
2,배곧 등대횟집,방문자 리뷰,"오이도 산책을 하다가, 가볍게 파전에 칼국수나 먹을 요량으로 들어갔습니다. 입구에서 ""저희 마감시간 다 돼갑니다"" 라고 안내를 해 주셔서 ""예 가볍게 먹으려고
요"" 라고 말씀드렸더니 안내를 해 주셨습니다. 마감시간이 약 1시간쯤 남은 상황이었어서 홀도 사람이 그리 많지는 않았습니다. 별 생각 없이 창가에 자리를 잡았
죠. 그리고 계획했던 대로 칼국수와 파전을 시키니 이렇게 이야기하시더군요. 들은 워딩 그대로 말씀드리겠습니다.  ""아, 이거만요? 지금 저기 회 시키신 분..."
3,배곧 등대횟집,방문자 리뷰,가게 너무 예뻐요 주차도 해주고 스끼다시 정말 많고 맛있어서 반찬먹다 배터지는 줄 알았어요 이모님도 친절하시구요! 오이도 횟집으로 추천드려요
4,배곧 등대횟집,방문자 리뷰,연어회 신선하고 너무 맛있어요 
5,배곧 등대횟집,방문자 리뷰,조개구이 양도 많고 전반적으로 조개들이 입도 잘 벌리는 게 재료가 신선한 느낌이었어요! 사장님 조개구이에 대한 철학도 👍 ㅋㅋㅋㅋ 전복 물회랑 소금 새우구이도 함께 시켰는데 물회는 새콤달콤 맛있었고 새우 역시 너무 맛있었어요~ 오이도 오면 또 방문할 생각입니대 잘 먹고 갑니다 ^^
6,배곧 등대횟집,방문자 리뷰,스키다시가 엄청 많아요. 회 자체는 양이 많은 편은 아닌것같은데 다른게 많이 나와서 배불렀어요.
7,배곧 등대횟집,방문자 리뷰,갑자기 회가생각나서 지인추천으로 왔는데 .. 와우 맛있네요~~~ 멀리서 온보람이 있네요 특히 해삼멍게 엄청 싱싱합니다!!!!! 2층창가자리 뷰도 너무멋있구요
8,배곧 등대횟집,방문자 리뷰,"광어 4인분 먹었어요~ 좀 비싼가싶었는데 에피타이저로 나오는 해산물들이 모두 너무 신선하고 회와 그 뒤에 나오는 서비스로 주신 물회랑 생선으로 만든 탕수육,
 매운탕까지 진짜 너무 맛있어서 싹싹 긁어먹고왔습니다! 사장님도 너무 친절하고 돈이 아깝지않는 식사였어요💛번창하세용ㅎㅎ"
9,배곧 등대횟집,방문자 리뷰,런닝맨 촬영이라고 되어있길래 다른 가게랑 고민하다 들어왔어요~ 해물파전이랑 칼국수 먹었는데 양도 많고 정말 맛있네요😊 칼국수도 별로 안좋아하는 편인데 여기서는 맛있게 잘 먹고가요~🥰 오이도맛집! 추천할게요!!!!!!
10,배곧 등대횟집,방문자 리뷰,"리뷰를 쓰기 앞서서 요약은 오이도 횟집중 가징 최고입니다 강추!! 오늘 방학기념으로 회를 먹을려고 오이도 맛집을 찾아보고 있는데 리뷰로 좋고 별점도 좋아서 
등대횟집을 갔습니다 역시 음식도 맛있고 스끼다시도 많이 나오고 회도 정말 싱싱했습니다  하지만 좋은점이 있으면 나쁜점도 있죠 반찬으로 나온 간장게장이 한
마리는 맛이 괜찮았는데 나머지 한마리가 살짝 맛이 이상했어요. 정말 맛있었는데 상한거 같아서 아쉽지만 버렸습니다 그래도 그거 말고는 정말 최고였습..."
